RESP,ABP1,ABP2,ABP3,SPO2,HR,PULSE,ALARM
21,134,206,91,100,88,87,FALSE
21,133,205,90,100,87,87,FALSE
21,134,205,91,100,87,87,FALSE
21,134,205,91,100,88,87,FALSE
21,134,205,91,100,88,88,FALSE
21,135,206,92,100,89,90,FALSE
22,134,206,91,100,89,90,FALSE
22,134,206,91,100,89,90,FALSE
22,134,207,91,100,90,90,FALSE
22,134,206,91,100,90,89,FALSE
22,134,206,91,100,89,88,FALSE
22,134,206,91,100,89,87,FALSE
22,133,206,90,100,88,86,FALSE
22,133,206,90,100,88,86,FALSE
22,133,205,90,100,87,86,FALSE
22,133,205,90,100,87,86,FALSE
22,133,206,90,100,86,86,FALSE
22,132,205,90,100,86,85,FALSE
22,133,205,90,100,86,85,FALSE
22,133,205,90,100,86,85,FALSE
21,133,205,90,100,86,86,FALSE
21,133,205,90,100,86,86,FALSE
21,133,205,90,100,86,86,FALSE
21,133,205,90,100,86,87,FALSE
21,133,205,90,100,87,87,FALSE
21,133,205,90,100,87,87,FALSE
22,134,205,90,100,87,87,FALSE
22,134,206,91,100,88,87,FALSE
21,133,205,90,100,88,87,FALSE
21,134,205,90,100,87,87,FALSE
21,134,206,91,100,87,87,FALSE
21,133,205,90,100,87,87,FALSE
21,134,206,90,100,87,87,FALSE
21,133,206,90,100,87,86,FALSE
21,133,205,90,100,87,86,FALSE
21,133,205,90,100,87,86,FALSE
21,133,205,90,100,87,85,FALSE
21,132,204,90,100,86,85,FALSE
21,132,204,90,100,86,85,FALSE
21,132,205,89,100,86,85,FALSE
21,131,204,89,100,86,85,FALSE
21,132,204,89,100,86,85,FALSE
21,132,204,89,100,86,85,FALSE
21,132,204,89,100,85,85,FALSE
21,132,204,89,100,85,85,FALSE
21,132,203,89,100,86,85,FALSE
24,132,204,89,100,86,85,FALSE
23,132,204,90,100,86,85,FALSE
24,132,203,90,100,85,86,FALSE
24,133,204,90,100,86,86,FALSE
24,134,205,91,100,86,86,FALSE
23,134,205,91,100,87,88,FALSE
23,134,205,91,100,87,88,FALSE
23,134,205,91,100,88,88,FALSE
24,134,205,91,100,88,88,FALSE
24,134,206,92,100,89,89,FALSE
24,134,206,91,100,89,89,FALSE
24,134,206,91,100,90,89,FALSE
24,134,207,91,100,90,89,FALSE
24,134,206,91,100,89,,FALSE
24,134,206,91,100,89,89,FALSE
24,134,206,91,100,89,88,FALSE
24,134,206,91,100,89,88,FALSE
24,134,206,91,100,89,87,FALSE
24,134,206,91,100,89,87,FALSE
24,134,205,91,100,88,87,FALSE
24,134,206,91,100,88,87,FALSE
21,133,205,90,100,88,87,FALSE
21,133,205,90,100,88,87,FALSE
21,134,205,91,100,87,87,FALSE
21,133,205,90,100,88,87,FALSE
21,133,205,90,100,88,87,FALSE
21,134,205,91,100,88,87,FALSE
21,133,205,90,100,87,87,FALSE
21,133,205,90,100,87,87,FALSE
21,133,205,90,100,87,87,FALSE
21,132,204,90,100,87,86,FALSE
21,133,205,90,100,87,85,FALSE
21,133,204,90,100,87,85,FALSE
21,133,204,90,100,86,86,FALSE
21,133,205,90,100,86,86,FALSE
21,133,205,90,100,86,86,FALSE
21,133,204,90,100,86,86,FALSE
21,134,204,91,100,86,86,FALSE
21,134,204,91,100,86,87,FALSE
21,134,205,91,100,86,87,FALSE
22,134,206,91,100,86,87,FALSE
24,134,205,91,100,88,87,FALSE
23,135,206,92,100,88,88,FALSE
22,135,206,92,100,88,88,FALSE
25,135,207,92,100,88,88,FALSE
25,135,207,92,100,88,88,FALSE
25,134,206,91,100,88,87,FALSE
25,134,206,91,100,88,87,FALSE
25,134,206,91,100,86,85,FALSE
24,134,205,91,100,86,85,FALSE
24,134,206,91,100,85,84,FALSE
24,134,207,90,100,85,84,FALSE
24,133,206,90,100,85,84,FALSE
24,133,206,90,100,85,84,FALSE
24,133,206,90,100,83,83,FALSE
24,133,205,90,100,83,83,FALSE
24,133,205,90,100,84,83,FALSE
24,133,204,90,100,84,83,FALSE
24,134,205,90,100,85,84,FALSE
24,134,205,91,100,85,86,FALSE
24,134,205,91,100,86,86,FALSE
23,134,205,91,100,86,88,FALSE
23,134,205,91,100,88,88,FALSE
24,134,205,91,100,88,89,FALSE
23,134,205,91,100,89,89,FALSE
22,134,206,91,100,89,89,FALSE
24,133,205,91,100,89,89,FALSE
24,133,205,91,100,89,89,FALSE
24,133,205,90,100,89,88,FALSE
24,132,204,90,100,89,87,FALSE
24,133,204,90,100,88,87,FALSE
24,133,204,90,100,88,85,FALSE
23,132,204,90,100,87,85,FALSE
23,133,204,90,100,87,85,FALSE
23,133,205,90,100,85,85,FALSE
23,132,204,90,100,85,85,FALSE
23,133,204,90,100,85,85,FALSE
24,132,204,90,100,85,85,FALSE
24,132,204,90,100,85,85,FALSE
24,132,204,90,100,85,85,FALSE
24,132,204,89,100,85,85,FALSE
24,132,204,89,100,85,84,FALSE
24,131,204,89,100,85,84,FALSE
23,130,202,88,100,85,84,FALSE
23,131,203,88,100,84,83,FALSE
23,131,203,89,100,84,83,FALSE
21,131,202,89,100,84,83,FALSE
21,132,203,89,100,84,84,FALSE
21,132,203,89,100,84,84,FALSE
24,132,203,89,100,85,86,FALSE
23,132,203,89,100,85,86,FALSE
24,132,202,89,100,86,86,FALSE
24,132,203,89,100,86,86,FALSE
24,132,203,90,100,87,86,FALSE
24,132,202,90,100,87,86,FALSE
24,133,203,91,100,88,88,FALSE
24,133,204,91,100,88,88,FALSE
23,133,203,91,100,88,89,FALSE
23,134,204,91,100,88,90,FALSE
23,130,204,91,100,90,90,FALSE
24,130,204,88,100,90,90,FALSE
24,130,203,88,100,93,90,FALSE
24,130,202,89,100,93,85,FALSE
24,130,202,89,100,91,85,FALSE
24,132,203,90,100,91,86,FALSE
24,132,204,90,100,91,86,FALSE
24,133,204,91,100,91,86,FALSE
24,133,204,91,100,91,90,FALSE
23,132,204,91,100,91,90,FALSE
23,133,204,91,100,88,89,FALSE
23,133,204,90,100,88,89,FALSE
21,132,203,90,100,90,89,FALSE
21,132,203,90,100,90,88,FALSE
21,132,204,90,100,89,88,FALSE
21,132,203,90,100,89,88,FALSE
21,132,203,90,100,88,88,FALSE
21,132,203,90,100,88,88,FALSE
21,132,203,90,100,88,88,FALSE
21,132,203,90,100,88,88,FALSE
21,132,203,90,100,88,88,FALSE
21,132,203,90,100,88,88,FALSE
21,133,204,90,100,89,88,FALSE
21,132,203,90,100,89,88,FALSE
21,132,203,90,100,88,88,FALSE
21,133,204,91,100,88,88,FALSE
21,133,204,91,100,88,88,FALSE
21,133,204,91,100,88,88,FALSE
21,133,204,91,100,89,89,FALSE
21,133,203,91,100,89,89,FALSE
21,133,204,91,100,89,90,FALSE
21,133,204,91,100,89,90,FALSE
21,133,203,91,100,89,90,FALSE
21,133,204,91,100,90,90,FALSE
21,133,205,91,100,90,89,FALSE
20,133,204,91,100,90,89,FALSE
20,133,205,91,100,90,89,FALSE
20,132,205,90,100,88,87,FALSE
20,132,204,90,100,88,86,FALSE
20,132,204,90,100,86,84,FALSE
20,132,204,90,100,86,84,FALSE
20,132,204,89,100,85,83,FALSE
20,132,203,89,100,85,83,FALSE
20,132,203,89,100,84,83,FALSE
20,131,203,89,100,84,83,FALSE
20,132,203,90,100,84,84,FALSE
20,133,204,90,100,84,85,FALSE
20,132,203,90,100,85,86,FALSE
20,133,204,91,100,85,87,FALSE
20,133,205,91,100,86,87,FALSE
20,132,205,90,100,86,87,FALSE
20,132,205,90,100,88,87,FALSE
20,131,204,89,100,88,86,FALSE
20,131,203,89,100,86,85,FALSE
20,131,204,89,100,86,85,FALSE
20,130,203,88,100,85,84,FALSE
20,130,202,88,100,85,83,FALSE
20,131,203,89,100,84,83,FALSE
20,131,203,89,100,84,83,FALSE
20,131,203,89,100,83,83,FALSE
20,131,203,89,100,83,83,FALSE
20,131,203,89,100,84,83,FALSE
20,131,202,89,100,84,84,FALSE
20,131,202,89,100,84,85,FALSE
21,131,202,90,100,84,85,FALSE
21,132,203,90,100,85,85,FALSE
21,132,203,90,100,85,86,FALSE
21,131,203,90,100,86,86,FALSE
21,132,203,90,100,86,86,FALSE
21,132,203,90,100,86,86,FALSE
21,133,203,90,100,85,85,FALSE
21,133,204,91,100,85,85,FALSE
21,132,203,90,100,86,85,FALSE
21,133,203,90,100,86,85,FALSE
21,133,204,91,100,85,85,FALSE
21,133,204,90,100,85,85,FALSE
21,133,203,90,100,86,85,FALSE
21,133,204,90,100,86,85,FALSE
21,133,204,90,100,86,85,FALSE
21,133,203,90,100,86,85,FALSE
19,134,203,91,100,86,86,FALSE
19,134,204,91,100,86,86,FALSE
19,134,205,91,100,87,89,FALSE
20,134,205,91,100,87,89,FALSE
20,134,205,91,100,88,89,FALSE
20,133,204,91,100,88,89,FALSE
20,133,204,91,100,89,89,FALSE
20,134,205,91,100,89,87,FALSE
20,133,204,91,100,88,86,FALSE
21,134,204,91,100,88,85,FALSE
20,134,205,91,100,87,85,FALSE
21,133,204,91,100,87,85,FALSE
21,134,204,91,100,86,86,FALSE
21,134,205,91,100,86,86,FALSE
21,134,205,91,100,86,86,FALSE
21,135,205,92,100,86,87,FALSE
21,136,206,92,100,87,87,FALSE
21,136,207,93,100,87,87,FALSE
21,136,206,93,100,88,88,FALSE
21,135,208,92,100,88,88,FALSE
23,134,207,91,100,88,88,FALSE
23,134,206,91,100,88,88,FALSE
23,134,206,91,100,87,86,FALSE
22,133,206,90,100,87,85,FALSE
22,133,205,90,100,86,84,FALSE
22,130,205,90,100,86,83,FALSE
22,129,203,88,100,84,83,FALSE
22,130,203,88,100,84,82,FALSE
22,130,203,88,100,84,78,FALSE
22,130,203,89,100,86,77,FALSE
22,131,203,89,100,86,77,FALSE
22,132,204,90,100,88,77,FALSE
20,132,203,90,100,88,77,FALSE
20,133,204,90,100,89,83,FALSE
20,132,204,90,100,89,88,FALSE
20,133,204,90,100,89,88,FALSE
20,133,205,91,100,89,88,FALSE
20,133,204,91,100,89,88,FALSE
20,133,204,91,100,88,88,FALSE
20,134,204,91,100,88,88,FALSE
21,133,203,91,100,88,88,FALSE
21,134,204,91,100,88,88,FALSE
21,134,204,91,100,88,88,FALSE
21,133,204,91,100,88,88,FALSE
21,134,204,91,100,88,88,FALSE
21,134,204,92,100,88,88,FALSE
21,134,204,92,100,89,88,FALSE
21,135,205,92,100,89,89,FALSE
21,135,205,92,100,89,89,FALSE
21,136,205,93,100,89,90,FALSE
21,136,206,93,100,90,91,FALSE
21,135,206,92,100,90,91,FALSE
21,135,206,92,100,91,91,FALSE
21,135,206,92,100,91,90,FALSE
21,135,206,92,100,90,89,FALSE
23,135,205,92,100,90,88,FALSE
22,134,206,92,100,89,87,FALSE
23,134,205,91,100,89,86,FALSE
23,134,205,91,100,88,86,FALSE
23,134,205,91,100,88,86,FALSE
24,134,205,91,100,86,86,FALSE
24,134,205,91,100,86,86,FALSE
24,134,205,91,100,86,86,FALSE
23,134,205,91,100,86,86,FALSE
23,134,205,91,100,87,87,FALSE
23,134,206,91,100,87,87,FALSE
26,134,206,91,100,87,87,FALSE
25,130,206,88,100,87,87,FALSE
24,129,203,88,100,87,87,FALSE
27,130,203,88,100,87,86,FALSE
27,130,203,88,100,87,86,FALSE
27,130,202,88,100,87,86,FALSE
27,130,202,88,100,87,86,FALSE
27,130,203,89,100,87,86,FALSE
24,130,202,89,100,87,86,FALSE
24,130,202,89,100,87,86,FALSE
24,131,203,89,100,87,85,FALSE
24,131,203,89,100,86,85,FALSE
23,131,203,89,100,86,85,FALSE
23,131,203,89,100,85,84,FALSE
23,131,203,89,100,85,84,FALSE
23,131,202,89,100,85,84,FALSE
23,131,203,89,100,85,84,FALSE
23,130,203,89,100,84,84,FALSE
23,130,202,89,100,84,84,FALSE
23,131,203,89,100,84,84,FALSE
23,131,203,89,100,84,84,FALSE
23,132,203,90,100,84,84,FALSE
22,133,203,90,100,84,84,FALSE
23,133,204,91,100,85,85,FALSE
23,134,204,91,100,85,86,FALSE
23,134,206,92,100,86,87,FALSE
22,135,206,92,100,86,87,FALSE
22,135,207,92,100,87,87,FALSE
22,135,208,92,100,87,87,FALSE
22,135,207,92,100,88,87,FALSE
22,135,207,92,100,88,87,FALSE
22,135,207,92,100,87,86,FALSE
23,134,206,91,100,87,85,FALSE
23,134,207,91,100,86,85,FALSE
23,133,206,90,100,86,84,FALSE
23,133,205,90,100,85,84,FALSE
23,133,205,90,100,85,84,FALSE
23,132,205,90,100,84,84,FALSE
23,132,203,89,100,84,83,FALSE
23,132,204,90,100,84,83,FALSE
23,132,204,89,100,84,84,FALSE
23,131,203,89,100,84,84,FALSE
23,131,203,89,100,84,84,FALSE
23,131,204,89,100,84,83,FALSE
20,131,203,89,100,84,83,FALSE
20,131,203,89,100,83,83,FALSE
20,131,203,89,100,83,82,FALSE
20,131,203,89,100,83,82,FALSE
20,132,204,90,100,83,83,FALSE
20,132,204,89,100,83,83,FALSE
20,131,203,89,100,83,83,FALSE
20,131,203,89,100,83,84,FALSE
20,131,203,89,100,83,84,FALSE
20,131,202,89,100,84,83,FALSE
20,132,202,89,100,84,83,FALSE
20,132,203,90,100,84,84,FALSE
22,132,202,90,100,84,84,FALSE
21,133,203,91,100,85,85,FALSE
20,133,204,91,100,85,86,FALSE
22,133,203,90,100,87,87,FALSE
22,133,204,91,100,87,87,FALSE
22,133,204,90,100,87,87,FALSE
22,132,203,90,100,87,87,FALSE
22,133,204,91,100,87,86,FALSE
22,134,204,91,100,87,86,FALSE
22,134,204,91,100,87,86,FALSE
22,134,204,91,100,87,86,FALSE
22,135,205,92,100,87,86,FALSE
22,134,205,92,100,87,87,FALSE
22,135,205,92,100,87,87,FALSE
22,136,206,92,100,87,87,FALSE
22,136,206,92,100,87,87,FALSE
22,136,206,93,100,87,88,FALSE
22,136,208,93,99,88,88,FALSE
22,136,207,93,99,88,88,FALSE
22,135,207,92,100,89,88,FALSE
22,135,207,92,100,89,88,FALSE
21,134,206,91,100,88,87,FALSE
21,134,206,91,100,88,86,FALSE
21,134,207,91,100,87,85,FALSE
19,133,205,90,100,87,84,FALSE
19,133,205,90,100,87,84,FALSE
19,132,205,90,100,85,83,FALSE
20,131,203,89,100,85,83,FALSE
20,132,204,89,100,83,83,FALSE
20,131,204,89,100,83,82,FALSE
20,131,203,89,100,83,82,FALSE
20,131,203,89,100,83,83,FALSE
20,131,204,89,100,83,83,FALSE
20,131,202,89,100,83,84,FALSE
20,131,203,89,100,83,84,FALSE
20,132,203,89,100,84,84,FALSE
20,132,202,89,100,84,84,FALSE
20,132,203,90,100,85,85,FALSE
20,132,203,90,100,85,86,FALSE
20,132,203,90,100,86,87,FALSE
20,132,203,90,100,86,87,FALSE
20,132,203,90,100,86,87,FALSE
20,132,203,90,100,86,87,FALSE
20,132,203,90,100,87,87,FALSE
20,132,203,90,100,87,86,FALSE
20,132,203,90,100,87,86,FALSE
20,133,203,90,100,87,85,FALSE
20,133,204,90,100,86,85,FALSE
20,133,204,90,100,86,85,FALSE
20,133,204,91,100,86,85,FALSE
20,133,203,90,100,86,85,FALSE
20,133,204,90,100,86,86,FALSE
20,133,205,91,100,86,86,FALSE
20,133,204,91,100,85,86,FALSE
20,133,204,91,100,85,85,FALSE
20,134,205,91,100,86,85,FALSE
20,133,204,91,100,86,86,FALSE
20,134,205,91,100,87,86,FALSE
20,134,205,91,100,87,86,FALSE
20,133,204,91,100,86,86,FALSE
20,133,204,91,100,86,86,FALSE
20,133,204,91,100,87,86,FALSE
20,133,203,91,100,87,87,FALSE
20,133,204,91,100,88,87,FALSE
20,133,205,90,100,88,87,FALSE
20,132,203,90,100,87,87,FALSE
20,132,204,90,100,87,87,FALSE
20,131,204,89,100,86,85,FALSE
21,130,202,88,100,85,85,FALSE
21,130,202,88,100,85,84,FALSE
21,130,202,88,100,85,82,FALSE
20,130,201,88,100,84,82,FALSE
20,130,201,88,100,83,82,FALSE
20,131,202,88,100,83,82,FALSE
20,131,202,89,100,83,83,FALSE
20,131,202,89,100,83,84,FALSE
21,131,202,89,100,84,85,FALSE
21,132,203,89,100,84,85,FALSE
21,132,203,90,100,85,85,FALSE
21,129,203,90,100,85,86,FALSE
21,129,202,88,100,86,86,FALSE
21,129,202,88,100,86,86,FALSE
21,131,202,89,100,88,84,FALSE
21,131,202,90,100,88,84,FALSE
21,131,203,90,100,90,85,FALSE
21,132,203,90,100,90,85,FALSE
21,132,204,90,100,90,85,FALSE
21,131,204,90,100,90,87,FALSE
21,131,203,89,100,90,87,FALSE
21,131,203,90,100,90,87,FALSE
21,131,203,89,100,88,86,FALSE
20,127,202,89,100,88,86,FALSE
20,127,201,87,100,87,84,FALSE
21,127,200,86,100,87,84,FALSE
21,128,200,87,100,86,84,FALSE
21,128,200,88,100,86,84,FALSE
21,129,200,88,100,86,88,FALSE
21,130,201,88,100,86,88,FALSE
21,130,201,89,100,89,89,FALSE
20,129,200,89,100,89,89,FALSE
20,130,201,89,100,90,89,FALSE
20,130,202,89,100,89,89,FALSE
20,129,200,89,100,89,88,FALSE
20,130,201,89,100,88,87,FALSE
20,129,200,89,100,87,85,FALSE
20,130,200,89,100,87,85,FALSE
20,130,201,89,100,86,85,FALSE
21,130,201,89,100,86,85,FALSE
21,130,201,89,100,86,85,FALSE
21,130,202,89,100,86,86,FALSE
21,130,201,89,100,86,86,FALSE
21,130,201,88,100,86,86,FALSE
21,130,201,89,100,86,85,FALSE
21,129,200,88,100,85,84,FALSE
21,130,201,88,100,85,84,FALSE
21,129,201,88,100,85,84,FALSE
21,129,199,88,100,85,84,FALSE
21,129,200,88,100,84,84,FALSE
21,130,201,89,100,84,84,FALSE
21,129,200,89,100,85,84,FALSE
21,130,201,89,100,85,85,FALSE
21,131,202,89,100,85,85,FALSE
20,130,201,89,100,85,86,FALSE
20,131,202,89,100,86,86,FALSE
20,131,202,90,100,86,86,FALSE
20,131,201,90,100,86,86,FALSE
20,132,203,91,100,86,86,FALSE
20,133,204,91,100,87,86,FALSE
20,132,203,91,100,87,86,FALSE
20,132,204,91,100,87,86,FALSE
20,132,205,91,100,87,86,FALSE
20,131,203,90,100,87,86,FALSE
20,131,204,90,100,87,86,FALSE
20,131,204,90,100,86,83,FALSE
20,130,202,89,100,86,82,FALSE
20,131,203,89,100,84,81,FALSE
20,131,203,89,100,84,81,FALSE
20,130,202,89,100,82,81,FALSE
19,131,203,89,100,82,81,FALSE
19,131,203,89,100,81,81,FALSE
19,131,203,89,100,81,82,FALSE
19,131,203,89,100,82,82,FALSE
19,131,204,89,100,82,82,FALSE
20,130,202,89,100,82,82,FALSE
20,130,202,89,100,82,82,FALSE
20,130,202,89,100,82,82,FALSE
19,130,201,89,100,82,82,FALSE
19,131,202,89,100,82,82,FALSE
19,131,203,89,100,82,82,FALSE
19,131,202,89,100,82,82,FALSE
19,132,202,89,100,82,83,FALSE
19,132,203,90,100,82,83,FALSE
20,132,203,90,100,83,84,FALSE
20,132,203,90,100,83,84,FALSE
20,132,204,90,100,85,85,FALSE
19,132,203,90,100,85,85,FALSE
19,132,203,90,100,85,85,FALSE
19,129,204,87,100,84,85,FALSE
19,128,201,87,100,84,85,FALSE
19,129,201,88,100,86,85,FALSE
19,129,201,88,100,86,79,FALSE
22,129,200,88,100,87,77,FALSE
21,130,201,88,100,87,77,FALSE
20,130,201,89,100,87,77,FALSE
22,130,201,89,100,87,77,FALSE
22,131,202,89,100,88,82,FALSE
22,131,202,89,100,88,87,FALSE
23,131,201,90,100,89,87,FALSE
23,132,202,90,100,89,87,FALSE
23,132,203,90,100,88,87,FALSE
23,132,203,90,100,88,87,FALSE
23,132,203,90,100,87,87,FALSE
23,132,203,90,100,87,86,FALSE
23,132,203,90,100,87,86,FALSE
23,129,204,90,100,87,86,FALSE
23,128,202,87,100,86,85,FALSE
23,128,202,87,100,86,85,FALSE
23,125,203,85,100,86,85,FALSE
23,125,200,85,100,86,85,FALSE
23,127,200,86,100,88,80,FALSE
23,128,201,87,100,88,76,FALSE
23,128,201,87,100,87,76,FALSE
23,129,201,88,100,87,76,FALSE
23,129,201,88,100,88,76,FALSE
21,129,201,88,100,88,82,FALSE
21,131,201,89,100,88,87,FALSE
21,131,201,89,100,88,87,FALSE
21,131,201,89,100,86,87,FALSE
21,131,201,90,100,86,87,FALSE
21,131,201,90,100,88,88,FALSE
20,131,201,90,100,88,88,FALSE
20,132,202,91,100,88,88,FALSE
20,132,202,91,100,88,88,FALSE
20,133,202,91,100,89,89,FALSE
20,133,202,91,100,89,89,FALSE
20,133,203,91,100,89,89,FALSE
20,133,203,91,100,89,89,FALSE
20,133,204,91,100,89,89,FALSE
21,133,203,91,100,88,89,FALSE
21,133,204,91,100,88,87,FALSE
21,133,204,91,100,88,86,FALSE
23,132,203,90,100,88,85,FALSE
22,133,204,90,100,87,85,FALSE
21,133,204,90,100,87,85,FALSE
23,132,203,90,100,85,85,FALSE
23,132,203,90,100,85,85,FALSE
23,132,203,90,100,85,84,FALSE
23,132,202,90,100,85,84,FALSE
23,131,203,90,100,85,85,FALSE
24,131,203,89,100,85,85,FALSE
27,131,202,89,100,85,85,FALSE
26,131,202,89,100,85,85,FALSE
27,130,201,89,100,85,85,FALSE
27,131,202,89,100,85,84,FALSE
27,131,202,89,100,85,84,FALSE
27,131,202,89,100,85,84,FALSE
27,131,203,90,100,85,84,FALSE
27,132,204,90,100,85,85,FALSE
27,131,203,89,100,85,85,FALSE
27,132,203,90,100,85,84,FALSE
27,132,204,90,100,84,83,FALSE
24,131,203,90,100,84,83,FALSE
24,132,204,90,100,84,83,FALSE
24,132,204,90,100,84,83,FALSE
24,131,203,89,100,84,83,FALSE
24,132,204,89,100,84,83,FALSE
24,131,204,89,100,83,83,FALSE
23,131,203,89,100,83,82,FALSE
23,131,203,89,100,83,82,FALSE
23,131,203,89,100,83,82,FALSE
23,131,202,89,100,82,82,FALSE
23,132,203,90,100,82,82,FALSE
23,132,204,90,100,82,82,FALSE
20,132,203,90,100,82,83,FALSE
20,133,204,90,100,83,84,FALSE
20,133,204,90,100,84,84,FALSE
20,133,204,90,100,84,85,FALSE
20,133,204,91,100,85,85,FALSE
20,133,205,90,100,85,85,FALSE
20,132,204,90,100,85,85,FALSE
20,132,205,90,100,85,85,FALSE
20,132,204,89,100,84,83,FALSE
20,131,203,89,100,84,83,FALSE
20,131,203,89,100,83,82,FALSE
20,131,203,89,100,83,81,FALSE
20,131,203,89,100,82,81,FALSE
20,131,203,89,100,82,81,FALSE
20,131,204,89,100,82,81,FALSE
20,132,203,89,100,82,82,FALSE
20,132,203,90,100,82,82,FALSE
20,132,203,90,100,82,83,FALSE
19,132,203,90,100,83,84,FALSE
19,133,203,90,100,83,85,FALSE
19,133,204,90,100,85,85,FALSE
19,133,203,90,100,85,86,FALSE
19,133,204,91,100,85,86,FALSE
19,133,204,91,100,85,86,FALSE
19,133,203,91,100,86,86,FALSE
19,134,204,91,100,86,86,FALSE
19,134,204,91,100,87,86,FALSE
19,134,204,91,100,87,87,FALSE
19,134,205,91,100,87,87,FALSE
19,134,205,91,100,87,87,FALSE
19,134,204,91,100,87,87,FALSE
19,134,204,91,100,87,86,FALSE
19,133,205,91,100,87,86,FALSE
20,133,204,91,100,87,85,FALSE
20,133,205,91,100,86,85,FALSE
20,133,204,90,100,86,85,FALSE
20,133,204,90,100,85,85,FALSE
20,133,204,90,100,85,85,FALSE
20,132,203,90,100,85,85,FALSE
23,133,203,90,100,85,85,FALSE
22,133,204,90,100,85,85,FALSE
24,132,203,90,100,85,86,FALSE
24,132,204,90,100,86,86,FALSE
24,132,204,89,100,86,86,FALSE
27,132,203,89,100,86,86,FALSE
26,132,203,89,100,85,84,FALSE
25,132,203,89,100,85,84,FALSE
27,132,203,89,100,85,83,FALSE
27,133,203,90,100,85,83,FALSE
27,133,203,90,100,84,83,FALSE
28,133,204,90,100,84,84,FALSE
28,133,204,91,100,85,85,FALSE
28,133,204,90,100,85,86,FALSE
28,133,204,90,100,86,86,FALSE
28,133,205,90,100,86,86,FALSE
27,133,204,90,100,86,86,FALSE
27,133,204,90,100,86,85,FALSE
27,133,205,90,100,86,85,FALSE
24,133,205,90,100,86,85,FALSE
24,132,204,90,100,85,85,FALSE
24,132,204,90,100,85,85,FALSE
23,131,203,89,100,84,84,FALSE
23,132,203,89,100,84,84,FALSE
23,132,203,89,100,84,84,FALSE
23,131,203,89,100,84,84,FALSE
23,132,204,89,100,84,,FALSE
23,132,204,89,100,84,84,FALSE
20,131,203,89,100,84,84,FALSE
20,132,203,89,100,84,84,FALSE
20,132,204,89,100,84,84,FALSE
23,131,203,89,100,84,84,FALSE
22,132,203,89,100,85,84,FALSE
21,132,203,90,100,85,84,FALSE
23,132,203,90,100,85,84,FALSE
23,132,204,90,100,85,86,FALSE
23,132,204,90,100,85,86,FALSE
23,132,203,90,100,85,86,FALSE
23,133,203,90,100,86,86,FALSE
23,133,204,90,100,86,86,FALSE
27,133,203,90,100,87,87,FALSE
26,133,204,90,100,87,87,FALSE
25,133,204,90,100,87,87,FALSE
26,132,203,90,100,87,87,FALSE
26,132,203,90,100,87,87,FALSE
26,132,203,90,100,87,86,FALSE
27,132,203,90,100,87,86,FALSE
27,132,203,90,100,86,86,FALSE
27,132,203,90,100,86,86,FALSE
27,132,203,90,100,86,86,FALSE
27,132,204,90,100,86,85,FALSE
24,132,204,90,100,85,85,FALSE
24,132,204,90,100,85,85,FALSE
24,132,204,90,100,85,84,FALSE
23,132,204,89,100,85,84,FALSE
23,131,203,89,100,84,84,FALSE
23,131,204,89,100,84,83,FALSE
23,131,202,89,100,83,83,FALSE
23,131,203,89,100,83,83,FALSE
23,131,203,89,100,83,83,FALSE
23,131,202,89,100,83,83,FALSE
22,131,202,89,100,83,83,FALSE
21,128,203,86,100,84,83,FALSE
23,128,201,86,100,84,83,FALSE
23,128,201,87,100,85,83,FALSE
23,129,201,88,100,85,77,FALSE
23,129,201,88,100,87,77,FALSE
23,130,202,89,100,87,77,FALSE
24,130,202,89,100,88,78,FALSE
27,131,202,89,100,88,78,FALSE
26,131,202,89,100,89,83,FALSE
27,131,202,89,100,89,87,FALSE
27,132,202,90,100,89,87,FALSE
27,132,202,90,100,89,86,FALSE
27,131,201,90,100,88,86,FALSE
27,131,202,90,100,88,87,FALSE
27,131,203,90,100,87,87,FALSE
27,131,202,89,100,87,87,FALSE
27,131,202,89,99,87,87,FALSE
27,131,202,89,99,87,86,FALSE
24,131,202,89,99,86,85,FALSE
24,132,202,90,99,86,85,FALSE
24,132,203,90,99,85,85,FALSE
23,132,203,90,100,85,85,FALSE
23,133,204,91,100,86,86,FALSE
23,133,204,91,100,86,86,FALSE
23,133,203,91,100,86,87,FALSE
23,134,204,91,100,86,88,FALSE
23,133,204,91,100,87,88,FALSE
23,133,204,91,100,87,87,FALSE
23,133,205,91,100,88,87,FALSE
21,133,204,91,100,88,87,FALSE
21,133,204,91,100,87,86,FALSE
21,133,205,91,100,87,86,FALSE
21,133,205,90,100,87,86,FALSE
20,132,203,90,100,87,85,FALSE
20,133,204,90,100,85,85,FALSE
20,133,203,90,100,85,85,FALSE
20,133,203,90,100,85,85,FALSE
20,134,205,91,100,85,85,FALSE
20,134,205,91,100,86,85,FALSE
20,134,205,91,100,86,86,FALSE
20,133,205,91,100,86,86,FALSE
20,133,205,90,100,86,86,FALSE
20,133,204,90,100,86,86,FALSE
20,133,204,90,100,86,85,FALSE
